0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-678.0790405273438,51.52770233154297,-0.03808675333857536,14.368165016174316,0.8338909149169922,-0.18541213870048523,-6.124986171722412,-10.725262641906738,-7.614189624786377,1.4321215152740479,-3.867249011993408,2.2190194129943848,-5.851530075073242,0.6807352304458618,-2.5221164226531982,-5.0752034187316895,-1.4727144241333008,1.0829553604125977,-5.770594120025635,-1.7061803340911865,-2.390702962875366,-4.014095783233643,-0.45373019576072693,-2.414994716644287,-3.0485610961914062,-0.6589331030845642,-2.069289207458496,-0.48694124817848206,-3.4957079887390137,-1.762298345565796,-2.9883885383605957,-2.3648927211761475,-2.3917553424835205,-1.0902183055877686,-4.7180891036987305,-2.383366346359253,-3.4793636798858643,-1.2188119888305664,-2.7776503562927246,-2.191848039627075,neutral
-474.7598288565673,26.533295230049085,5.74258869084277,7.30438516751727,-0.21823572716325598,-0.9721008553815477,-6.385169281901762,-8.89583517310101,-6.926899386452391,-2.158376705986104,-1.8542265578051649,-1.347475237136673,-2.6158032033939076,-1.1186781679560924,-1.6009402500143286,-4.631882968363085,-0.6155431257127211,0.26474032934783104,-4.861725484438627,-1.8913592858479735,-1.9546681330451512,-3.1525024421715107,-0.17160393574979102,-1.294193813765644,-2.040540488452398,-0.7713453230008016,-1.1760960308882964,-1.7175972894249685,-1.8947793056400783,-1.4262167153705896,-1.8907768976804065,-2.2836235379441514,-1.6655012965808318,-1.6224033873657207,-2.9572897027279956,-2.743004521170621,-2.4339609712252055,-1.4148884485529292,-1.622187644677396,-2.453847153433955,neutral
-674.9139404296875,50.935428619384766,-0.2494562715291977,14.179059028625488,0.9704388976097107,-0.15858514606952667,-6.147001266479492,-10.711969375610352,-7.637136459350586,1.4246033430099487,-3.8968541622161865,2.0907881259918213,-5.967504501342773,0.7066546082496643,-2.53108549118042,-5.092704772949219,-1.5157923698425293,0.9878835678100586,-5.793830871582031,-1.7888416051864624,-2.4507362842559814,-4.083430767059326,-0.46494659781455994,-2.4517323970794678,-3.131577968597412,-0.7088894844055176,-2.0419178009033203,-0.5104825496673584,-3.5412356853485107,-1.8065135478973389,-2.9420504570007324,-2.4115798473358154,-2.437972068786621,-1.117207407951355,-4.676212310791016,-2.392693281173706,-3.4365012645721436,-1.2075918912887573,-2.725863218307495,-2.1905441284179688,neutral
-709.490966796875,52.949825286865234,0.21124273538589478,15.060972213745117,0.2768659293651581,-0.8114919066429138,-8.653912544250488,-12.302787780761719,-6.274829864501953,1.68130624294281,-3.5917723178863525,1.4810316562652588,-7.25823450088501,1.2605332136154175,-4.344945430755615,-3.774183511734009,0.0830894485116005,-0.796502947807312,-7.364197731018066,-0.403179794549942,-4.089743137359619,-1.5720641613006592,-0.41142186522483826,-3.0001308917999268,-1.0685153007507324,-1.135593056678772,-1.8806744813919067,-2.1043965816497803,-3.8886935710906982,-1.8711851835250854,-3.8202052116394043,-2.2244040966033936,-1.9923650026321411,-3.4463112354278564,-3.9982051849365234,-1.3892565965652466,-2.877042531967163,-1.2769277095794678,-3.9681801795959473,-2.50380539894104,neutral
-693.1625615360849,54.2405142982772,-1.004676928121036,9.760545346682513,-3.164010338004134,-0.9462664697615453,-9.674201992704173,-13.27102088929706,-11.229246129156197,2.540706304351832,-2.8709706194787006,4.065319706385032,-5.155205853808374,2.035172788643297,-2.3146895692638307,-6.779017432259351,-2.660666212865694,1.109419795298077,-8.371914125122158,-2.464590421135579,-3.6411234540188344,-5.38421462193876,0.02355886460029305,-1.794076519954084,-3.122305692084237,0.30174556832661115,1.2796244635897747,0.7664542769129485,-3.9915142800159167,-1.4888461896191427,-1.5522130410951998,-0.6015311931317775,-1.7888850406968286,0.4231526350833076,-3.4836363196862505,-2.2059717619432124,-2.368717424166528,0.6118674299856759,-2.3974839653736932,-2.372405322048648,neutral
-674.4396362304688,50.82819366455078,1.7249598503112793,14.461128234863281,3.0742104053497314,1.7510948181152344,-7.5708909034729,-11.271993637084961,-7.132559776306152,2.001614570617676,-2.7141170501708984,0.9327389001846313,-4.972867012023926,1.8218692541122437,-1.817876935005188,-4.2805867195129395,-0.9010499715805054,-0.09609279036521912,-5.248170375823975,-2.588212490081787,-1.5834161043167114,-3.5466980934143066,-1.494470238685608,-2.9206252098083496,-2.6639516353607178,-0.5709438920021057,-1.3110747337341309,-0.7608038187026978,-3.7514474391937256,-2.217391014099121,-4.217811107635498,-2.4756345748901367,-1.9597991704940796,-0.932828962802887,-4.109294414520264,-3.382359027862549,-3.9505836963653564,-1.0311269760131836,-2.6010961532592773,-2.237520217895508,neutral
-384.68815632701063,14.452687742510177,7.345320400053165,5.094178261393832,1.5909079786894909,0.665372090172187,-4.392784735668389,-5.7713248285729515,-4.0838181653516274,-1.7531848143815245,-0.7432882502626526,-0.620662766519418,-0.7936385534531655,0.05074063598360439,-1.4146911353297216,-2.729120002612487,-0.27918353955129016,-0.6965188803473361,-2.545205823902062,-1.4569248196552758,-1.7708484178880115,-1.8926809070439727,-1.112168720280167,-2.195686069619056,-1.592043842783204,-0.6343996242249461,-0.4909773352878908,-0.4380277967181692,-1.155056936575783,-0.569775517417852,-1.3660592481873093,-1.7988864912045424,-1.2367735449201702,-0.8849013079703204,-1.0533510820890783,-1.9359880368806037,-2.008466903174584,-1.0751493628315132,-0.6336907482097398,-1.6165451358655492,neutral
-673.6121215820312,50.66411590576172,1.7950952053070068,14.427542686462402,3.07208251953125,1.6977980136871338,-7.528783798217773,-11.258550643920898,-7.050338268280029,1.9100902080535889,-2.7875921726226807,0.8646543622016907,-4.959325790405273,1.8093481063842773,-1.8196202516555786,-4.313312530517578,-0.8662497997283936,-0.07695788145065308,-5.220530986785889,-2.632944345474243,-1.6038572788238525,-3.5113744735717773,-1.4814605712890625,-2.928135633468628,-2.7224740982055664,-0.5700973272323608,-1.3007001876831055,-0.8046316504478455,-3.758171319961548,-2.2160141468048096,-4.158705711364746,-2.408820390701294,-1.9591631889343262,-0.900865375995636,-4.100173473358154,-3.403770685195923,-3.9654221534729004,-1.0487465858459473,-2.5631237030029297,-2.194368362426758,neutral
-698.298828125,50.06040573120117,0.6822612881660461,13.880082130432129,0.9304439425468445,0.15482325851917267,-10.659518241882324,-12.738531112670898,-6.340604782104492,2.005544424057007,-2.8958420753479004,0.28689301013946533,-4.954849720001221,2.558624267578125,-4.904001235961914,-3.4232308864593506,-0.17785605788230896,-1.0608726739883423,-5.895084381103516,-0.541420042514801,-2.980541706085205,-2.6902573108673096,-1.7900062799453735,-3.0244500637054443,-0.9692872762680054,-0.889671266078949,-2.0196645259857178,-3.0772435665130615,-4.3015241622924805,-2.820732831954956,-3.710174798965454,-1.355104923248291,-1.8832049369812012,-2.9991579055786133,-4.756260395050049,-2.333556652069092,-3.1241064071655273,-1.8901078701019287,-4.1378254890441895,-3.4679064750671387,neutral
-692.9607253901729,52.60541132646968,-0.4670036620228432,9.47488912899905,-1.5375233758932259,0.6510800366026743,-12.649833810402493,-14.5556214962012,-9.78646691953434,2.3836818197258816,-3.1128163448888704,-0.08259941150291544,-5.1967952019694374,3.4972118469203237,-0.700590865331227,-5.39104379329471,-1.0494853545571814,-0.5746310539722197,-7.817477247680105,-3.1606042281244116,-2.4483893365673626,-5.668431870161981,-2.856413550235489,-2.6059962745149763,-2.244123188657066,2.9896955321683545,2.691179690056621,0.8252213755122922,-4.529722773770049,-1.830904672576586,-3.4984053043896455,-0.9634820817196967,-1.0855689503147619,0.6638239261309701,-1.8425338592379024,-3.0805720452422025,-2.2377613148995903,0.6682995761374841,-2.255094679682939,-1.760979085762835,neutral
-672.900146484375,56.01512908935547,-3.0299668312072754,18.12706756591797,-1.516406536102295,-2.1759305000305176,-8.543330192565918,-12.892450332641602,-7.338825702667236,-3.871755838394165,-2.8191936016082764,-0.8846319913864136,-8.236104965209961,0.3837527334690094,-5.057084083557129,-5.07497501373291,-5.4009175300598145,-0.14573656022548676,-7.812155246734619,-2.80966854095459,-3.768719434738159,-5.115952968597412,-2.1066298484802246,-3.4227356910705566,-4.314738750457764,-0.9454479217529297,-3.787541627883911,-1.427473783493042,-3.694669485092163,-1.8284801244735718,-4.256678581237793,-4.06835412979126,-3.7881665229797363,-1.5634905099868774,-4.576651573181152,-2.9082484245300293,-5.339196681976318,-2.4532179832458496,-2.581284523010254,-0.19010528922080994,sad
-672.8996609881709,56.014552334527544,-3.0311291920201913,18.126090369282142,-1.5167056842407987,-2.1753716975899833,-8.542640181366592,-12.893106102715329,-7.3392304827522965,-3.871375298353146,-2.8199435619060673,-0.884102862911359,-8.236194280893454,0.3831199997096653,-5.056743237529415,-5.075553471046743,-5.400818911487672,-0.14602029956508436,-7.813188132231894,-2.8109611929072247,-3.7692381607235537,-5.1165236428350065,-2.1075728155087257,-3.4228857905913697,-4.315208550903901,-0.945354590516557,-3.786979761032986,-1.4278413783048365,-3.69389710843141,-1.828090827815187,-4.255857284507362,-4.06901907677285,-3.788203135738588,-1.5628252805896627,-4.577224006407446,-2.9065624391349303,-5.338396374925404,-2.4525683296184684,-2.5813445558099337,-0.1889756137258583,sad
-672.4945068359375,56.00679397583008,-3.0533366203308105,18.14630889892578,-1.5713859796524048,-2.2009084224700928,-8.526406288146973,-12.896096229553223,-7.3359222412109375,-3.876002550125122,-2.822312593460083,-0.9115905165672302,-8.225107192993164,0.35632985830307007,-5.073270797729492,-5.078798770904541,-5.3735809326171875,-0.1432569921016693,-7.803844928741455,-2.823500633239746,-3.787135601043701,-5.1431355476379395,-2.1123602390289307,-3.440600633621216,-4.29407262802124,-0.9468751549720764,-3.7912094593048096,-1.4349759817123413,-3.685960292816162,-1.8332867622375488,-4.238736152648926,-4.062594413757324,-3.7737176418304443,-1.555968999862671,-4.566022872924805,-2.9092628955841064,-5.3165764808654785,-2.46713924407959,-2.592437267303467,-0.1836775839328766,sad
-698.1602172851562,54.80874252319336,-2.4544856548309326,17.96402931213379,-4.416933536529541,-3.7884974479675293,-11.970918655395508,-12.983633995056152,-6.069122314453125,-4.321824073791504,-2.055054187774658,-3.1085927486419678,-7.758516311645508,-0.02108546905219555,-6.331719875335693,-6.389447212219238,-4.939091205596924,-2.450674533843994,-9.445969581604004,-1.945222020149231,-6.279023170471191,-3.4199399948120117,-1.4379231929779053,-4.045642375946045,-2.5309901237487793,-2.00868558883667,-3.725327968597412,-1.367550015449524,-4.045607566833496,-3.1406469345092773,-5.826329708099365,-3.7369484901428223,-3.0455026626586914,-2.9986329078674316,-5.07553243637085,-3.7346622943878174,-4.184307098388672,-0.8385521173477173,-2.2129807472229004,-2.2209441661834717,sad
-665.5224211808139,53.3142909413856,-4.147443338744513,16.084030486842448,-3.5514248321145545,-2.907110875221052,-12.944122668945207,-15.520376558537103,-8.117724756525176,-3.401670118475814,-2.0289260751396676,-0.5531304670680676,-8.275997654988867,0.06737808187551927,-2.6101632790438694,-5.725972838605343,-6.106411479133077,-0.6775762672623175,-10.376083678983049,-3.513970718019587,-4.761697823139124,-7.358200561520312,-2.5987247007963465,-2.872172490712931,-4.570399451409589,1.9122306172077934,-0.26103693165330866,0.08120238674037453,-5.162639626077453,-2.6010530144359865,-3.4596004245092176,-3.1253096486691145,-3.8408116628551596,-0.8299918713394147,-3.7873627111326984,-2.895568232687243,-4.940737788447145,-2.0445520353734885,-3.6263088372160714,-1.2998790631335226,sad
-682.6319580078125,58.3021240234375,-2.7170584201812744,20.004091262817383,0.2318951040506363,1.0483510494232178,-6.796843528747559,-11.829401969909668,-8.780701637268066,-1.4136029481887817,-3.3442790508270264,-1.7505805492401123,-4.579512119293213,0.615610659122467,-3.8991072177886963,-2.9996163845062256,-3.289914846420288,0.603668212890625,-7.370556831359863,-1.5226789712905884,-2.081515073776245,-4.7903923988342285,-1.1367145776748657,-3.0597927570343018,-3.4124372005462646,-1.8907181024551392,-3.5515899658203125,-0.48364323377609253,-3.9175360202789307,-1.9138790369033813,-3.8482301235198975,-2.983311891555786,-1.4207819700241089,-1.8705886602401733,-4.061383247375488,-2.931318521499634,-4.592692852020264,-1.1686898469924927,-2.639080047607422,-1.2182590961456299,sad
-478.5528506591157,24.84660791106614,5.96552842467746,9.253073581575402,1.7199490614319475,-1.333453805714549,-4.8284281250362335,-8.715179056217657,-6.51136005443805,-1.4423980933063743,-1.146134637549513,-1.8964709672101538,-2.486501819955639,-0.5164174108928499,-1.6460296402365127,-4.41033935267848,-0.8923946995959231,-0.9547218966189447,-4.54928651865893,-1.9987296280268794,-1.8873002374464996,-3.5058484756236323,-0.9417338457185239,-1.6698221110737137,-2.461655212590109,-2.102251633605341,-1.9165351785795426,-0.6819855514048562,-1.5305256211323857,-0.9681232335678381,-1.5517918935620603,-2.471938052268771,-0.8544673441614451,-0.9953765392477109,-2.383302890850866,-2.112942737513023,-2.3995569449950502,-1.8448293581292365,-2.0564838526042455,-1.936402628771442,sad
-679.5741577148438,57.74702072143555,-2.7837297916412354,19.848148345947266,0.3520585596561432,1.0439015626907349,-6.852372646331787,-11.730887413024902,-8.713027000427246,-1.443661093711853,-3.2740495204925537,-1.773339867591858,-4.59783935546875,0.5575842261314392,-3.925733804702759,-3.060056447982788,-3.2607669830322266,0.5547935962677002,-7.375731468200684,-1.6399856805801392,-2.049616813659668,-4.781435489654541,-1.1481393575668335,-3.1018214225769043,-3.4117016792297363,-1.929893136024475,-3.5749619007110596,-0.5040795207023621,-3.899388551712036,-1.927700400352478,-3.831104278564453,-2.992044687271118,-1.4016963243484497,-1.8949083089828491,-4.051236152648926,-2.9322664737701416,-4.50876522064209,-1.1328247785568237,-2.5946898460388184,-1.2538596391677856,sad
-713.0057373046875,57.80495834350586,-2.666691303253174,19.435943603515625,-1.684161901473999,0.2723924219608307,-9.766386032104492,-13.81840705871582,-8.186684608459473,0.03607954457402229,-3.603055715560913,-2.70542311668396,-4.618786334991455,-0.5047188401222229,-4.80495023727417,-3.6511518955230713,-3.378763437271118,-2.0599803924560547,-8.170525550842285,0.5019951462745667,-5.540436267852783,-4.0389509201049805,-2.122084856033325,-4.558572292327881,-2.696486234664917,-2.847080707550049,-2.2949600219726562,-1.0579346418380737,-4.555434703826904,-1.831270456314087,-4.643038272857666,-1.4431558847427368,-2.494846820831299,-4.168570041656494,-4.347552299499512,-2.876082181930542,-3.2841453552246094,-1.4049707651138306,-3.2357921600341797,-1.8411617279052734,sad
-687.9518588230977,56.57143664009616,-5.364910943830255,17.58777251721511,-1.3077825735985549,1.4523741983429521,-9.604795944871857,-13.659462669398375,-9.598385542091856,0.49509611597193,-2.6791090297063667,-1.5846268314985748,-4.139058746705207,1.5811179798909554,-1.4592419994104353,-3.351534256065746,-3.245309152307505,-0.03052321501034069,-9.166695791418485,-1.7368436782539038,-2.456846151395635,-6.775468746111512,-2.0060185169775133,-2.748195245190125,-4.058871119162975,0.2047117639274075,0.11035706711366622,1.403809859955188,-4.479983664787064,-2.4563469724684484,-3.4567052267012124,-1.6773252116478408,-0.8267908626510562,-0.7435497335193817,-4.029052742269718,-3.2883033590524806,-4.062725843082437,-0.2551715686200405,-3.4268150663999544,-2.1891677787645434,sad
-724.7991333007812,53.72156524658203,-4.574374198913574,16.9661865234375,-0.8659849166870117,-1.1190158128738403,-7.107028007507324,-12.358786582946777,-7.3665289878845215,-0.2850748598575592,-2.733543872833252,-1.0337759256362915,-5.210549831390381,-1.0607577562332153,-2.4522788524627686,-6.807963848114014,-3.7861764430999756,1.1076327562332153,-7.166702747344971,-2.4093666076660156,-3.8246967792510986,-4.6750569343566895,-1.223840355873108,-2.0472230911254883,-2.1204726696014404,-1.6113719940185547,-2.294774293899536,-0.5914105772972107,-5.616945743560791,-0.8999341726303101,-3.2063236236572266,-2.0327775478363037,-1.5920608043670654,-0.5644128918647766,-4.85725212097168,-3.303788423538208,-3.7079551219940186,-0.3728596866130829,-3.557187795639038,-1.5024733543395996,sad
-638.8939523767231,44.469661689049076,-0.900522497316199,14.05411784339707,-0.06002991730913475,-1.9801843570709836,-7.360473605665161,-12.159117912082412,-7.502494782073003,-0.5345216361404755,-2.353746028984624,-1.2358045986984743,-4.350837389769732,-1.133558098677474,-1.7036806260584163,-7.423008579027149,-3.236234588255716,0.32097959004901605,-6.3929901563316225,-2.9894185850125785,-3.162021319345222,-5.368690540338953,-1.1485573367526312,-1.8895949872575855,-1.2262378217516208,-1.5555384553363434,-1.9986520910224232,-0.9897995700017292,-4.891893446212786,-1.5131034139036796,-2.608682107809746,-2.6635144806210045,-1.2930084466024974,-0.7137112290067792,-4.091022449189971,-3.4124076025683134,-2.862285395200392,-0.9676795147534242,-2.8467482076808417,-2.4186453073038234,sad
-724.0853881835938,53.69328308105469,-4.572813510894775,16.9710636138916,-0.8899295330047607,-1.155053734779358,-7.143678188323975,-12.384453773498535,-7.398870468139648,-0.2853301763534546,-2.7464394569396973,-1.0373061895370483,-5.191427230834961,-1.066664457321167,-2.4487571716308594,-6.823138236999512,-3.772745132446289,1.1107439994812012,-7.161271572113037,-2.406233310699463,-3.836526393890381,-4.687132835388184,-1.215301275253296,-2.056880235671997,-2.107391357421875,-1.609389066696167,-2.2849812507629395,-0.5869781970977783,-5.611605644226074,-0.906515896320343,-3.2191038131713867,-2.040160894393921,-1.5829203128814697,-0.5691565275192261,-4.855940341949463,-3.3008809089660645,-3.7024049758911133,-0.36316221952438354,-3.5382297039031982,-1.4935461282730103,sad
-753.3551635742188,54.15186309814453,-5.3328423500061035,17.5208683013916,-3.2568726539611816,-2.3560333251953125,-11.309876441955566,-14.414896965026855,-6.932916641235352,0.33332276344299316,-3.3133695125579834,-1.8888157606124878,-5.887216091156006,-0.8164358139038086,-4.2872748374938965,-7.148344993591309,-0.6135889887809753,-2.12229323387146,-9.063806533813477,-1.3111194372177124,-6.097036361694336,-3.413346767425537,-1.0024943351745605,-2.522645950317383,-2.065364360809326,-2.6936984062194824,-1.4419350624084473,-4.041105270385742,-4.190408706665039,-0.7596721053123474,-3.632129430770874,-0.865447461605072,-2.148298978805542,-3.9762136936187744,-5.593617916107178,-1.2873860597610474,-1.341979742050171,-1.6579692363739014,-4.5719218254089355,-2.709369659423828,sad
-726.3645588912007,56.25298661305144,-4.629249208167876,14.214312266681757,-2.4833336407741586,-0.046166430244438464,-9.642565812187158,-14.666130273341293,-9.954517319931819,1.1395577607770366,-1.8160031776001315,-0.6583377917616743,-4.116615960175237,-0.34836207736173036,-1.7799007225647616,-7.762063189374258,-3.9478139565749055,1.5332032715073638,-9.303264905324767,-3.023009078807275,-4.3327156258052115,-6.067302159210871,-1.0021113333002762,-0.8386196287114284,-2.2819229647188233,-0.2368760046798377,0.7653571337829577,0.9095704663518047,-6.673561141829142,-1.6580108091589099,-3.003705013170672,-0.9278541290027105,-0.9827756502820113,0.8419528519452822,-4.286733658799267,-3.7975224974909163,-2.7005044683140507,1.3077277325792662,-3.8937091814827784,-1.8736328440626024,sad
-701.4146728515625,54.757598876953125,-0.23666280508041382,18.080446243286133,-0.9444672465324402,2.628530502319336,-6.056885719299316,-14.143858909606934,-7.779831409454346,-1.5049686431884766,-4.026430130004883,0.4234723448753357,-6.854619979858398,0.5377277731895447,-0.6232351660728455,-4.714324474334717,-4.15271520614624,0.814439594745636,-7.149389743804932,-2.6718361377716064,-2.441636800765991,-4.038017272949219,-1.4995359182357788,-2.1206412315368652,-5.040712833404541,-1.7871425151824951,-1.7119404077529907,-0.26826706528663635,-3.1906299591064453,-0.9813855886459351,-4.371412754058838,-3.1003963947296143,-2.619662284851074,-1.2293463945388794,-3.241692543029785,-2.30435848236084,-4.859147071838379,-1.0959482192993164,-2.332866907119751,-0.4947620630264282,sad
